date,close,open,high,low,volume,quote_volume,close_time,number_of_trades,taker_buy_volume,taker_buy_quote_volume
14/01/2025 04:00,95132.00000000,94861.39000000,95133.35000000,94861.39000000,196.00904000,18624102.08424480,14/01/2025 04:14,29088,94.54315000,8982106.17947980
14/01/2025 04:15,94938.32000000,95133.33000000,95149.32000000,94927.91000000,136.03274000,12928256.74478850,14/01/2025 04:29,16291,40.58050000,3856575.52596090
14/01/2025 04:30,94964.02000000,94938.33000000,94999.48000000,94830.25000000,107.52150000,10202758.92545790,14/01/2025 04:44,14069,48.30733000,4583851.19610520
14/01/2025 04:45,95119.19000000,94964.01000000,95122.00000000,94953.90000000,113.05885000,10745003.62169930,14/01/2025 04:59,13819,51.82932000,4925313.26588650
14/01/2025 05:00,95450.40000000,95119.18000000,95464.71000000,95105.80000000,312.50397000,29788673.02509260,14/01/2025 05:14,29680,163.91859000,15625290.70034260
14/01/2025 05:15,95171.79000000,95450.41000000,95450.41000000,95126.00000000,149.92157000,14284244.09562970,14/01/2025 05:29,20298,57.30678000,5459446.06759880
14/01/2025 05:30,95101.62000000,95171.80000000,95233.30000000,95072.26000000,130.82449000,12446949.99940390,14/01/2025 05:44,17057,46.10686000,4387092.52982300
14/01/2025 05:45,94916.08000000,95101.61000000,95101.61000000,94861.39000000,87.38693000,8299964.36264080,14/01/2025 05:59,15564,24.84477000,2359771.17405250
14/01/2025 06:00,94851.15000000,94916.08000000,94990.51000000,94786.26000000,167.52628000,15892080.41647750,14/01/2025 06:14,26079,64.86440000,6153592.60865540
14/01/2025 06:15,94823.11000000,94851.15000000,94923.58000000,94757.30000000,102.67947000,9737202.73082240,14/01/2025 06:29,21786,43.53988000,4128996.96334380
14/01/2025 06:30,94940.28000000,94823.11000000,94957.55000000,94753.42000000,104.16935000,9883656.46514820,14/01/2025 06:44,19793,55.29541000,5246185.23026540
14/01/2025 06:45,95031.94000000,94940.29000000,95031.94000000,94842.35000000,154.46390000,14665291.41344310,14/01/2025 06:59,14418,124.21256000,11794307.82120430
14/01/2025 07:00,95069.98000000,95031.93000000,95168.60000000,95005.32000000,167.11775000,15892909.24329330,14/01/2025 07:14,23829,72.06179000,6853296.73281790
14/01/2025 07:15,95030.83000000,95069.98000000,95079.99000000,94962.47000000,202.84365000,19272782.37548040,14/01/2025 07:29,18259,63.45319000,6028682.01963850
14/01/2025 07:30,94850.01000000,95030.84000000,95100.00000000,94842.71000000,136.03926000,12917855.22312220,14/01/2025 07:44,19046,65.66178000,6235420.76813860
14/01/2025 07:45,94864.00000000,94850.01000000,94910.08000000,94838.56000000,90.66145000,8601671.34465020,14/01/2025 07:59,15076,34.93989000,3314985.52698950
14/01/2025 08:00,95536.46000000,94863.99000000,95585.06000000,94860.11000000,386.93312000,36873627.65380060,14/01/2025 08:14,45388,295.35276000,28145451.57615590
14/01/2025 08:15,95350.99000000,95536.46000000,95750.00000000,95257.34000000,472.40625000,45129603.36513150,14/01/2025 08:29,50311,244.31452000,23342447.50732690
14/01/2025 08:30,95642.02000000,95350.99000000,95686.73000000,95247.81000000,397.42276000,37928806.73125010,14/01/2025 08:44,47146,192.46179000,18371689.80453920
14/01/2025 08:45,95488.50000000,95642.02000000,95819.70000000,95480.69000000,298.50659000,28554032.48401490,14/01/2025 08:59,39482,182.47547000,17454020.83285380
14/01/2025 09:00,95861.45000000,95488.51000000,95861.45000000,95469.51000000,671.73055000,64271673.54048430,14/01/2025 09:14,48458,469.65738000,44937738.56815640
14/01/2025 09:15,96407.72000000,95861.46000000,96475.44000000,95806.06000000,625.58722000,60152911.24848340,14/01/2025 09:29,71774,393.40158000,37814338.46920000
14/01/2025 09:30,96789.99000000,96407.72000000,96882.36000000,96265.40000000,524.13279000,50642539.37932170,14/01/2025 09:44,83968,319.06692000,30828387.98152090
14/01/2025 09:45,97159.44000000,96790.00000000,97371.00000000,96712.00000000,898.59560000,87273154.86997720,14/01/2025 09:59,106953,497.69465000,48326607.93895940
14/01/2025 10:00,96737.57000000,97159.43000000,97194.26000000,96663.74000000,530.44665000,51409219.56067740,14/01/2025 10:14,80929,209.02502000,20260857.23085580
14/01/2025 10:15,96753.68000000,96737.57000000,96940.00000000,96644.51000000,330.25312000,31971200.50359350,14/01/2025 10:29,50679,184.61032000,17871934.95559860
14/01/2025 10:30,96768.14000000,96753.68000000,96778.71000000,96580.01000000,303.90641000,29377836.07172360,14/01/2025 10:44,42046,150.03183000,14502377.23477740
14/01/2025 10:45,96697.08000000,96768.13000000,96814.13000000,96579.31000000,229.89343000,22225087.09735680,14/01/2025 10:59,28893,123.19774000,11910501.39636190
14/01/2025 11:00,96596.00000000,96686.09000000,96687.15000000,96555.01000000,151.40629000,14627541.45546180,14/01/2025 11:14,28025,78.95818000,7627905.82918220
14/01/2025 11:15,96462.80000000,96595.99000000,96642.97000000,96336.92000000,294.09923000,28370640.62572320,14/01/2025 11:29,33800,108.64339000,10479349.11528100
14/01/2025 11:30,96649.11000000,96462.80000000,96680.00000000,96382.00000000,204.33367000,19723136.24371090,14/01/2025 11:44,29923,126.80380000,12239837.79055890
14/01/2025 11:45,96548.04000000,96649.12000000,96654.00000000,96506.23000000,176.17343000,17011897.53999690,14/01/2025 11:59,24276,58.37468000,5636325.85169080
14/01/2025 12:00,96322.00000000,96548.04000000,96700.00000000,96258.32000000,644.80977000,62164052.13752460,14/01/2025 12:14,39031,220.39132000,21257290.57269630
14/01/2025 12:15,96168.88000000,96322.00000000,96363.49000000,95972.58000000,362.99968000,34907997.73948910,14/01/2025 12:29,50447,124.63288000,11984236.05107340
14/01/2025 12:30,96152.45000000,96168.88000000,96320.97000000,96095.64000000,172.04997000,16548829.92491170,14/01/2025 12:44,31804,76.52995000,7361031.58363780
14/01/2025 12:45,95988.00000000,96152.45000000,96243.79000000,95988.00000000,190.08632000,18275024.46608990,14/01/2025 12:59,30036,75.28787000,7239336.67782610
14/01/2025 13:00,96001.87000000,95988.01000000,96110.00000000,95851.25000000,229.54628000,22035477.12437450,14/01/2025 13:14,43381,116.19566000,11155351.45295030
14/01/2025 13:15,95898.65000000,96001.87000000,96029.86000000,95748.93000000,273.99014000,26277197.60331970,14/01/2025 13:29,47694,91.11913000,8739319.58632750
14/01/2025 13:30,96296.00000000,95898.66000000,97263.02000000,95898.65000000,1657.22052000,160392875.69807020,14/01/2025 13:44,163927,964.23787000,93320562.17071000
14/01/2025 13:45,96336.00000000,96296.01000000,96689.71000000,96276.35000000,383.29988000,36966187.17975510,14/01/2025 13:59,85689,197.53938000,19052083.19301060
14/01/2025 14:00,96324.00000000,96336.00000000,96426.08000000,96029.73000000,345.90923000,33285221.62710720,14/01/2025 14:14,84155,152.68168000,14693611.00983450
14/01/2025 14:15,96791.75000000,96323.99000000,96839.99000000,96228.59000000,275.80266000,26630283.08971420,14/01/2025 14:29,58988,160.45451000,15491687.09916860
14/01/2025 14:30,96815.98000000,96791.75000000,97265.48000000,96640.55000000,1025.64258000,99431541.17165210,14/01/2025 14:44,135421,591.60834000,57352456.63720810
14/01/2025 14:45,96293.60000000,96815.99000000,96889.14000000,96140.60000000,488.28918000,47143111.52546310,14/01/2025 14:59,114198,247.64141000,23913641.23606720
14/01/2025 15:00,96805.62000000,96293.61000000,96894.88000000,96184.02000000,623.49092000,60231815.80235590,14/01/2025 15:14,91346,301.83157000,29159441.81118780
14/01/2025 15:15,96494.95000000,96805.61000000,96974.82000000,96317.62000000,337.41714000,32607633.05419380,14/01/2025 15:29,82283,162.02607000,15654578.13423770
14/01/2025 15:30,96873.88000000,96494.96000000,96900.00000000,96390.00000000,547.88141000,52945608.93249920,14/01/2025 15:44,91361,343.86843000,33234037.99449490
14/01/2025 15:45,96471.65000000,96873.88000000,96873.88000000,96459.49000000,835.89655000,80789139.97208180,14/01/2025 15:59,88669,508.67929000,49167760.50243850
14/01/2025 16:00,96045.56000000,96471.65000000,96471.66000000,95650.01000000,925.62498000,88790394.19752760,14/01/2025 16:14,139358,464.14976000,44513552.98883350
14/01/2025 16:15,95867.98000000,96045.56000000,96328.89000000,95823.07000000,427.12776000,41029470.90438560,14/01/2025 16:29,94982,224.04765000,21524364.86194150
14/01/2025 16:30,95442.13000000,95867.98000000,95989.50000000,95365.07000000,457.87180000,43817982.08515310,14/01/2025 16:44,103010,204.54158000,19579888.69717360
14/01/2025 16:45,95745.43000000,95442.14000000,95837.97000000,95351.76000000,408.62278000,39074380.60098450,14/01/2025 16:59,94087,222.36939000,21266157.42706960
14/01/2025 17:00,96058.01000000,95745.42000000,96140.00000000,95584.83000000,318.65355000,30535068.50687040,14/01/2025 17:14,77772,167.04933000,16009792.68764790
14/01/2025 17:15,96038.81000000,96058.00000000,96215.86000000,95728.61000000,273.91450000,26284056.55784740,14/01/2025 17:29,68679,124.08723000,11905993.47517670
14/01/2025 17:30,96164.48000000,96038.82000000,96278.05000000,95708.44000000,195.94403000,18809339.44139450,14/01/2025 17:44,69933,98.20466000,9425433.28694700
14/01/2025 17:45,96527.96000000,96164.49000000,96550.46000000,96101.11000000,261.98056000,25241596.40577960,14/01/2025 17:59,59158,133.77896000,12888932.93324150
14/01/2025 18:00,96335.02000000,96527.96000000,96676.20000000,96335.02000000,318.60830000,30747705.64968600,14/01/2025 18:14,66917,170.14520000,16419698.45152990
14/01/2025 18:15,96642.25000000,96335.03000000,96697.48000000,96290.85000000,241.03391000,23262583.23189200,14/01/2025 18:29,60059,132.86513000,12823391.51619910
14/01/2025 18:30,96765.74000000,96642.25000000,96877.88000000,96561.53000000,214.58931000,20761497.38959540,14/01/2025 18:44,64000,97.24674000,9408948.36029530
14/01/2025 18:45,96777.80000000,96766.09000000,96958.97000000,96667.27000000,222.40053000,21542907.54603100,14/01/2025 18:59,49842,107.15337000,10380149.84287840
14/01/2025 19:00,96930.77000000,96777.79000000,96930.77000000,96619.82000000,212.33525000,20540159.26094600,14/01/2025 19:14,56122,101.70368000,9839156.91187840
14/01/2025 19:15,96872.00000000,96930.76000000,97033.76000000,96795.81000000,227.09415000,22017947.37234040,14/01/2025 19:29,38539,134.89880000,13080769.03198670
14/01/2025 19:30,96895.99000000,96871.99000000,97088.57000000,96828.75000000,181.28277000,17580516.69929790,14/01/2025 19:44,44468,74.01409000,7178430.83713970
14/01/2025 19:45,96537.80000000,96896.00000000,96917.86000000,96466.03000000,247.49836000,23934639.66928550,14/01/2025 19:59,59185,79.77918000,7713627.07011790
14/01/2025 20:00,96449.99000000,96537.23000000,96595.43000000,96152.31000000,287.78867000,27732882.15797980,14/01/2025 20:14,92059,144.35925000,13910283.98348960
14/01/2025 20:15,96897.91000000,96450.00000000,96921.13000000,96450.00000000,211.11827000,20417709.41651300,14/01/2025 20:29,59879,119.46737000,11553327.42633550
14/01/2025 20:30,96578.12000000,96897.91000000,96913.79000000,96365.95000000,203.35301000,19638397.02089300,14/01/2025 20:44,51678,81.86057000,7903168.51322810
14/01/2025 20:45,96505.04000000,96578.11000000,96726.28000000,96355.14000000,328.85219000,31754425.93301140,14/01/2025 20:59,65841,161.30457000,15574059.89528840
14/01/2025 21:00,96561.88000000,96505.98000000,96678.18000000,96450.00000000,203.30835000,19630662.80315610,14/01/2025 21:14,39423,99.26059000,9583961.41869250
14/01/2025 21:15,96517.22000000,96561.89000000,96658.14000000,96517.21000000,133.59300000,12902282.47119820,14/01/2025 21:29,25493,57.97332000,5599475.58794560
14/01/2025 21:30,96451.72000000,96517.21000000,96517.21000000,96315.38000000,121.19287000,11683208.06400000,14/01/2025 21:44,22064,43.14756000,4158871.14670030
14/01/2025 21:45,96486.09000000,96451.72000000,96486.10000000,96346.76000000,103.44692000,9972854.62246820,14/01/2025 21:59,17675,46.51129000,4483989.50454360
14/01/2025 22:00,96533.98000000,96486.10000000,96599.99000000,96450.00000000,84.99394000,8204208.76696500,14/01/2025 22:14,18417,43.17961000,4167907.94244240
14/01/2025 22:15,96650.00000000,96533.99000000,96657.78000000,96483.38000000,60.84738000,5875406.42942010,14/01/2025 22:29,11835,27.60208000,2665185.41355860
14/01/2025 22:30,96640.00000000,96650.23000000,96699.00000000,96535.89000000,82.52038000,7974291.99862820,14/01/2025 22:44,19775,41.01403000,3963164.53212810
14/01/2025 22:45,96691.91000000,96640.00000000,96741.95000000,96579.98000000,82.27118000,7952315.48147850,14/01/2025 22:59,19613,29.76779000,2877031.09392330
14/01/2025 23:00,96583.36000000,96691.91000000,96780.02000000,96569.74000000,75.33005000,7284683.22324000,14/01/2025 23:14,30621,37.61115000,3637044.74219300
14/01/2025 23:15,96522.08000000,96583.36000000,96678.65000000,96512.68000000,60.25838000,5820752.99915060,14/01/2025 23:29,16409,24.22239000,2339770.41173820
14/01/2025 23:30,96678.51000000,96522.07000000,96721.68000000,96500.49000000,60.59332000,5852391.76765120,14/01/2025 23:44,13699,31.84100000,3074991.22680330
14/01/2025 23:45,96560.86000000,96678.50000000,96719.02000000,96536.95000000,60.36376000,5831643.80280980,14/01/2025 23:59,13835,24.99793000,2415125.87616250
15/01/2025 00:00,96853.45000000,96560.85000000,96864.61000000,96500.00000000,168.22771000,16264703.93056940,15/01/2025 00:14,37494,103.28318000,9986190.86277670
15/01/2025 00:15,97208.22000000,96853.46000000,97266.36000000,96766.21000000,352.38186000,34212526.40037660,15/01/2025 00:29,42298,216.88717000,21055701.65197190
15/01/2025 00:30,96858.11000000,97208.21000000,97332.52000000,96800.01000000,333.30008000,32357917.34884160,15/01/2025 00:44,40333,155.91340000,15139133.90312810
15/01/2025 00:45,96889.36000000,96858.11000000,97000.00000000,96766.02000000,145.03037000,14050748.01839460,15/01/2025 00:59,34141,52.20138000,5057130.45220480
15/01/2025 01:00,97006.89000000,96889.36000000,97213.95000000,96789.38000000,191.27256000,18556868.37821630,15/01/2025 01:14,41047,113.96217000,11057150.34193470
15/01/2025 01:15,97116.45000000,97006.88000000,97200.00000000,96852.96000000,134.90144000,13086141.60757410,15/01/2025 01:29,30191,58.34527000,5659832.61550570
15/01/2025 01:30,97279.31000000,97116.45000000,97444.00000000,96993.35000000,297.30461000,28909232.22510530,15/01/2025 01:44,51964,162.91351000,15841439.67960320
15/01/2025 01:45,97349.62000000,97279.31000000,97554.63000000,97042.36000000,378.66456000,36846896.24115680,15/01/2025 01:59,43813,210.62027000,20490813.52368070
15/01/2025 02:00,97155.76000000,97349.61000000,97464.80000000,97106.03000000,211.74725000,20596076.32629080,15/01/2025 02:14,39797,112.81346000,10974374.43197240
15/01/2025 02:15,96948.84000000,97155.77000000,97172.00000000,96943.96000000,147.24272000,14286036.73446390,15/01/2025 02:29,24966,54.77681000,5314909.19893890
15/01/2025 02:30,96900.03000000,96948.85000000,96980.00000000,96746.71000000,171.40794000,16603609.58332440,15/01/2025 02:44,28819,84.75579000,8209756.74482000
15/01/2025 02:45,96824.06000000,96900.02000000,97062.83000000,96824.06000000,116.96586000,11339005.86053630,15/01/2025 02:59,19722,49.37794000,4786904.76476180
15/01/2025 03:00,97064.61000000,96824.06000000,97225.00000000,96824.06000000,117.46755000,11396540.40424180,15/01/2025 03:14,23380,59.42152000,5764668.64746650
15/01/2025 03:15,96926.65000000,97064.61000000,97162.73000000,96751.47000000,245.61944000,23797950.11684520,15/01/2025 03:29,20156,74.78390000,7246394.63209470
15/01/2025 03:30,97076.40000000,96926.65000000,97176.93000000,96917.48000000,148.81492000,14447662.52802270,15/01/2025 03:44,17561,64.42979000,6254949.26499030
15/01/2025 03:45,97317.12000000,97076.40000000,97324.00000000,97014.94000000,129.62064000,12595296.24633100,15/01/2025 03:59,17969,51.53142000,5007634.78156960
15/01/2025 04:00,97296.57000000,97317.12000000,97724.96000000,97250.36000000,523.26160000,51040341.82259430,15/01/2025 04:14,54477,300.05725000,29266835.71265660
15/01/2025 04:15,97260.96000000,97296.57000000,97430.96000000,97072.70000000,180.55216000,17558853.52661430,15/01/2025 04:29,26561,57.60619000,5601681.41075780
15/01/2025 04:30,97227.59000000,97260.96000000,97374.38000000,97164.94000000,316.28695000,30758221.84309850,15/01/2025 04:44,19611,78.93605000,7677351.97470180
15/01/2025 04:45,97189.71000000,97227.59000000,97250.00000000,97152.86000000,105.88661000,10292243.60904720,15/01/2025 04:59,12995,34.75618000,3378240.64686710
15/01/2025 05:00,96861.77000000,97189.71000000,97242.29000000,96818.08000000,303.51015000,29438551.48122950,15/01/2025 05:14,28743,86.62514000,8401334.90653130
15/01/2025 05:15,96973.31000000,96861.78000000,97002.00000000,96750.00000000,369.52843000,35799959.02250490,15/01/2025 05:29,24598,89.11241000,8632576.32172860
15/01/2025 05:30,96989.97000000,96973.31000000,97013.22000000,96885.61000000,83.66351000,8111043.62427420,15/01/2025 05:44,11888,33.69587000,3266701.86593950
15/01/2025 05:45,97029.97000000,96989.97000000,97077.72000000,96987.88000000,52.96630000,5139941.39866970,15/01/2025 05:59,9783,18.35403000,1781017.80357280
15/01/2025 06:00,96902.31000000,97029.97000000,97100.00000000,96900.00000000,142.66324000,13841172.53610530,15/01/2025 06:14,15592,68.25670000,6622819.87236710
15/01/2025 06:15,96860.00000000,96902.30000000,97043.97000000,96859.99000000,84.28975000,8170931.78437680,15/01/2025 06:29,15886,25.88275000,2509389.64269910
15/01/2025 06:30,96968.67000000,96860.00000000,97011.11000000,96851.50000000,129.78131000,12577249.12690770,15/01/2025 06:44,11544,75.60442000,7325609.18525460
15/01/2025 06:45,97105.48000000,96968.67000000,97147.95000000,96965.49000000,100.51407000,9755618.06941880,15/01/2025 06:59,13494,46.69174000,4531776.44134000
15/01/2025 07:00,97160.87000000,97105.48000000,97244.01000000,97105.47000000,89.28446000,8676305.67071620,15/01/2025 07:14,14655,46.49940000,4518551.44815760
15/01/2025 07:15,97539.57000000,97160.87000000,97566.32000000,97160.87000000,235.56433000,22951490.42072170,15/01/2025 07:29,27328,137.54441000,13401424.27425790
15/01/2025 07:30,97250.00000000,97539.57000000,97600.31000000,97250.00000000,228.71787000,22283829.90944210,15/01/2025 07:44,29649,80.82476000,7876073.63419830
15/01/2025 07:45,97301.35000000,97250.00000000,97341.04000000,97173.32000000,113.38785000,11026868.61215430,15/01/2025 07:59,30852,53.34018000,5187139.67652670
15/01/2025 08:00,97342.44000000,97301.35000000,97462.82000000,97224.70000000,153.80585000,14971863.41246830,15/01/2025 08:14,30452,65.00263000,6327706.07110950
15/01/2025 08:15,97487.42000000,97342.44000000,97487.42000000,97153.48000000,292.19828000,28429262.31534770,15/01/2025 08:29,33138,69.90681000,6801465.01525750
15/01/2025 08:30,97386.77000000,97487.42000000,97524.00000000,97343.96000000,211.07249000,20570233.52289800,15/01/2025 08:44,31521,74.44021000,7254495.42790290
15/01/2025 08:45,97202.26000000,97386.77000000,97386.78000000,97184.61000000,119.80709000,11653493.13920470,15/01/2025 08:59,20497,41.21409000,4008159.18300100
15/01/2025 09:00,97325.01000000,97202.27000000,97366.11000000,97158.40000000,184.78531000,17975328.26134830,15/01/2025 09:14,25440,118.45878000,11524858.17059230
15/01/2025 09:15,96889.15000000,97325.01000000,97358.57000000,96889.14000000,174.53987000,16952381.68680120,15/01/2025 09:29,28431,43.24432000,4201762.58991280
15/01/2025 09:30,97054.22000000,96889.14000000,97054.23000000,96883.96000000,186.88732000,18119823.20637960,15/01/2025 09:44,32214,88.10105000,8541656.33890190
15/01/2025 09:45,96816.47000000,97054.23000000,97054.23000000,96766.57000000,229.50712000,22233498.87153370,15/01/2025 09:59,37346,88.90816000,8613108.40602350
15/01/2025 10:00,96891.49000000,96816.47000000,97011.39000000,96721.39000000,161.99395000,15689304.25374010,15/01/2025 10:14,33289,78.74083000,7626496.01198130
15/01/2025 10:15,97072.01000000,96891.16000000,97100.00000000,96842.08000000,150.35787000,14582414.30210800,15/01/2025 10:29,16663,79.94588000,7754387.84745040
15/01/2025 10:30,97006.80000000,97072.01000000,97136.28000000,96978.44000000,86.75079000,8421482.18075330,15/01/2025 10:44,14117,30.70881000,2981053.06941380
15/01/2025 10:45,96933.59000000,97006.81000000,97054.14000000,96889.14000000,88.27077000,8558820.04476510,15/01/2025 10:59,11269,30.38057000,2945625.14374630
15/01/2025 11:00,96798.37000000,96933.59000000,96942.37000000,96668.12000000,157.82582000,15273707.72715190,15/01/2025 11:14,23680,65.80534000,6367646.54623930
15/01/2025 11:15,96641.12000000,96798.37000000,96806.00000000,96521.00000000,248.10126000,23971072.71914360,15/01/2025 11:29,30567,109.60623000,10590085.50296650
15/01/2025 11:30,96686.98000000,96641.11000000,96735.30000000,96552.00000000,132.90429000,12847812.97564800,15/01/2025 11:44,20761,56.51924000,5463384.15622170
15/01/2025 11:45,96762.18000000,96686.99000000,96781.90000000,96653.31000000,83.89560000,8114833.43993770,15/01/2025 11:59,18375,45.34615000,4386183.54614840
15/01/2025 12:00,96627.83000000,96762.19000000,96795.14000000,96619.82000000,102.20101000,9883812.06232010,15/01/2025 12:14,23442,45.91054000,4439904.17033890
15/01/2025 12:15,96591.96000000,96627.82000000,96646.77000000,96539.77000000,142.05142000,13719927.78532990,15/01/2025 12:29,23471,61.28289000,5918701.31581540
15/01/2025 12:30,97096.91000000,96591.97000000,97194.35000000,96575.51000000,261.66868000,25354850.54140070,15/01/2025 12:44,39326,156.67224000,15186997.27914340
15/01/2025 12:45,96942.93000000,97096.91000000,97096.91000000,96900.23000000,142.15501000,13783629.72348960,15/01/2025 12:59,19668,70.77719000,6862723.30257900
15/01/2025 13:00,96944.34000000,96942.92000000,97075.60000000,96924.68000000,148.13843000,14369275.78091130,15/01/2025 13:14,25775,65.53050000,6355886.15487750
15/01/2025 13:15,97286.61000000,96944.33000000,97333.00000000,96852.38000000,309.76336000,30097889.70903840,15/01/2025 13:29,33804,189.21735000,18382965.73981050
15/01/2025 13:30,98511.99000000,97286.60000000,98692.04000000,97276.91000000,3092.71103000,303997466.33216990,15/01/2025 13:44,203978,1976.57210000,194252947.38518960
15/01/2025 13:45,98964.00000000,98512.00000000,99073.39000000,98504.00000000,1298.62125000,128411077.12094420,15/01/2025 13:59,93378,786.01006000,77712467.80129560
15/01/2025 14:00,98942.95000000,98963.99000000,99451.00000000,98800.35000000,1052.97501000,104420744.13463580,15/01/2025 14:14,93990,521.22959000,51700294.95946230
15/01/2025 14:15,98729.41000000,98942.95000000,99153.66000000,98613.99000000,683.60803000,67607378.52264740,15/01/2025 14:29,80527,382.12818000,37796080.36174510
15/01/2025 14:30,98993.11000000,98729.41000000,99090.40000000,98644.78000000,732.41858000,72426669.33561770,15/01/2025 14:44,92632,388.94837000,38461408.20577290
15/01/2025 14:45,99434.41000000,98993.10000000,99499.00000000,98831.45000000,709.76295000,70427897.93947190,15/01/2025 14:59,79001,460.09330000,45661871.36716290
15/01/2025 15:00,99263.20000000,99434.80000000,99696.00000000,99225.86000000,981.16378000,97639359.82748320,15/01/2025 15:14,92522,435.14028000,43312043.91296470
15/01/2025 15:15,99714.21000000,99263.20000000,99799.98000000,99135.48000000,925.26927000,92006721.06082280,15/01/2025 15:29,94565,582.04540000,57905436.63790440
15/01/2025 15:30,99270.83000000,99712.45000000,99712.45000000,99250.00000000,575.13827000,57201659.40532730,15/01/2025 15:44,74350,258.71864000,25735087.14152330
15/01/2025 15:45,98992.42000000,99270.83000000,99482.89000000,98964.71000000,421.30489000,41812713.14994500,15/01/2025 15:59,66211,181.88155000,18051930.59558520
15/01/2025 16:00,99434.94000000,98992.42000000,99479.53000000,98992.42000000,450.99361000,44767056.64919120,15/01/2025 16:14,56907,223.83461000,22216084.38842630
15/01/2025 16:15,99274.64000000,99434.94000000,99467.69000000,99084.67000000,301.26183000,29913139.07452260,15/01/2025 16:29,55185,148.88698000,14785122.56508800
15/01/2025 16:30,99004.98000000,99274.64000000,99274.64000000,98888.98000000,402.64917000,39882246.75220230,15/01/2025 16:44,52119,174.49488000,17281094.69075520
15/01/2025 16:45,98995.58000000,99004.97000000,99128.00000000,98922.04000000,253.07807000,25059806.56292640,15/01/2025 16:59,36353,137.51040000,13615942.33504480
15/01/2025 17:00,99277.31000000,98995.58000000,99316.41000000,98976.37000000,286.38910000,28400182.70511320,15/01/2025 17:14,36548,112.50878000,11159282.10896480
15/01/2025 17:15,99102.01000000,99277.31000000,99335.91000000,99017.29000000,228.22370000,22630237.54786530,15/01/2025 17:29,32582,93.99826000,9320165.92207590
15/01/2025 17:30,99091.33000000,99102.02000000,99307.69000000,99030.00000000,211.27459000,20953221.40305200,15/01/2025 17:44,27514,79.35718000,7870386.77121880
15/01/2025 17:45,98645.65000000,99091.34000000,99128.09000000,98602.05000000,365.15694000,36082757.24766750,15/01/2025 17:59,38456,125.38933000,12389727.77481440
15/01/2025 18:00,98903.98000000,98645.65000000,98905.96000000,98645.65000000,197.80083000,19545950.45513250,15/01/2025 18:14,22688,109.21724000,10791006.54208860
15/01/2025 18:15,99087.21000000,98903.99000000,99152.67000000,98903.99000000,126.85394000,12568706.08437670,15/01/2025 18:29,19662,60.56256000,5999815.07295850
15/01/2025 18:30,99236.40000000,99087.21000000,99271.56000000,99000.01000000,181.41436000,17978273.56628180,15/01/2025 18:44,26967,72.50923000,7185566.37464970
15/01/2025 18:45,99446.14000000,99236.41000000,99483.87000000,99221.90000000,294.92468000,29300165.09515450,15/01/2025 18:59,27932,188.18816000,18697892.73001940
15/01/2025 19:00,99377.62000000,99446.15000000,99600.00000000,99346.15000000,433.12980000,43090467.41340640,15/01/2025 19:14,33128,245.25417000,24402086.82896310
15/01/2025 19:15,99365.92000000,99378.42000000,99476.43000000,99297.41000000,258.49813000,25689216.45700920,15/01/2025 19:29,23185,142.36081000,14147461.11349640
15/01/2025 19:30,99434.31000000,99365.93000000,99712.99000000,99347.29000000,474.16502000,47211395.52655250,15/01/2025 19:44,38370,257.01667000,25588582.28931650
15/01/2025 19:45,99844.90000000,99434.32000000,99990.00000000,99416.10000000,572.00600000,57054596.17224480,15/01/2025 19:59,45143,347.53227000,34666235.57434040
15/01/2025 20:00,100245.70000000,99844.91000000,100399.99000000,99733.49000000,905.33847000,90597525.74360750,15/01/2025 20:14,73307,564.54386000,56490844.02991680
15/01/2025 20:15,100179.63000000,100245.70000000,100681.94000000,100123.54000000,616.05975000,61880882.25092580,15/01/2025 20:29,67211,310.84541000,31227941.03027180
15/01/2025 20:30,99755.30000000,100179.62000000,100200.02000000,99684.32000000,466.13650000,46586902.08021450,15/01/2025 20:44,55771,189.94549000,18984809.81888990
15/01/2025 20:45,99566.40000000,99755.30000000,99821.78000000,99460.80000000,477.11208000,47519530.71048690,15/01/2025 20:59,51746,189.18370000,18841759.13481820
15/01/2025 21:00,99766.79000000,99566.34000000,99800.00000000,99476.16000000,260.38344000,25943583.42172800,15/01/2025 21:14,32355,124.88192000,12442986.46471790
15/01/2025 21:15,99782.70000000,99766.79000000,99876.40000000,99642.83000000,206.77201000,20627775.44472820,15/01/2025 21:29,24184,95.18815000,9498585.22720090
15/01/2025 21:30,99589.35000000,99782.71000000,99797.02000000,99589.35000000,144.73004000,14430695.17940620,15/01/2025 21:44,14683,49.47081000,4933572.94061020
15/01/2025 21:45,99672.00000000,99589.35000000,99838.77000000,99568.73000000,197.34310000,19674645.19932910,15/01/2025 21:59,24619,109.66095000,10932299.08326870
15/01/2025 22:00,99615.76000000,99671.99000000,99701.20000000,99564.00000000,131.88152000,13137395.77091140,15/01/2025 22:14,15606,56.27070000,5605118.06090890
15/01/2025 22:15,99580.03000000,99615.77000000,99649.99000000,99570.06000000,96.13894000,9575041.61288870,15/01/2025 22:29,9555,45.14626000,4496271.46521070
15/01/2025 22:30,99782.70000000,99580.02000000,99798.07000000,99580.02000000,160.35763000,15992124.83346370,15/01/2025 22:44,15838,79.85338000,7962202.24012780
15/01/2025 22:45,99713.46000000,99782.70000000,99838.28000000,99684.43000000,146.17312000,14580706.93605530,15/01/2025 22:59,13852,60.78263000,6062213.04231510
