date,close,open,high,low
11/01/2025 02:00,94424.24000000,94424.26000000,94495.90000000,94180.00000000
11/01/2025 03:00,94206.95000000,94424.24000000,94429.84000000,94106.49000000
11/01/2025 04:00,94063.29000000,94206.96000000,94316.09000000,93831.73000000
11/01/2025 05:00,94366.69000000,94063.29000000,94381.08000000,94013.51000000
11/01/2025 06:00,94216.25000000,94366.70000000,94441.87000000,94216.25000000
11/01/2025 07:00,94246.36000000,94216.26000000,94333.34000000,94151.51000000
11/01/2025 08:00,94074.79000000,94246.36000000,94408.34000000,94031.22000000
11/01/2025 09:00,94329.45000000,94074.80000000,94329.80000000,94044.82000000
11/01/2025 10:00,94488.86000000,94329.46000000,94528.27000000,94300.01000000
11/01/2025 11:00,94625.65000000,94488.87000000,94791.67000000,94455.04000000
11/01/2025 12:00,94550.01000000,94625.66000000,94655.20000000,94528.01000000
11/01/2025 13:00,94400.01000000,94550.00000000,94606.11000000,94342.63000000
11/01/2025 14:00,94620.00000000,94400.01000000,94638.44000000,94307.25000000
11/01/2025 15:00,94410.26000000,94620.00000000,94647.05000000,94377.57000000
11/01/2025 16:00,94448.14000000,94410.26000000,94708.12000000,94312.56000000
11/01/2025 17:00,94151.52000000,94448.14000000,94448.14000000,93984.55000000
11/01/2025 18:00,94275.79000000,94151.51000000,94306.62000000,94121.00000000
11/01/2025 19:00,94249.26000000,94275.79000000,94327.40000000,94084.64000000
11/01/2025 20:00,94586.11000000,94249.27000000,94668.31000000,94200.89000000
11/01/2025 21:00,94940.76000000,94586.12000000,95050.94000000,94575.75000000
11/01/2025 22:00,94593.80000000,94940.75000000,95005.00000000,94561.00000000
11/01/2025 23:00,94599.99000000,94593.80000000,94753.37000000,94541.66000000
12/01/2025 00:00,94452.07000000,94599.99000000,94655.22000000,94422.13000000
12/01/2025 01:00,94580.00000000,94452.08000000,94589.46000000,94296.99000000
12/01/2025 02:00,94625.25000000,94580.00000000,94670.00000000,94480.58000000
12/01/2025 03:00,94622.40000000,94625.25000000,94699.00000000,94418.56000000
12/01/2025 04:00,94587.99000000,94622.40000000,94650.00000000,94500.00000000
12/01/2025 05:00,94571.43000000,94587.99000000,94627.80000000,94500.00000000
12/01/2025 06:00,94381.78000000,94571.43000000,94616.00000000,94357.14000000
12/01/2025 07:00,94323.85000000,94381.78000000,94441.42000000,94274.01000000
12/01/2025 08:00,94170.01000000,94323.85000000,94393.57000000,94109.00000000
12/01/2025 09:00,93906.22000000,94170.01000000,94222.41000000,93711.19000000
12/01/2025 10:00,94015.16000000,93906.21000000,94056.04000000,93836.51000000
12/01/2025 11:00,94255.10000000,94015.17000000,94348.64000000,94015.16000000
12/01/2025 12:00,94328.20000000,94255.10000000,94600.00000000,94173.48000000
12/01/2025 13:00,94663.78000000,94328.21000000,94730.04000000,94303.03000000
12/01/2025 14:00,94811.00000000,94663.77000000,94994.49000000,94663.77000000
12/01/2025 15:00,95071.90000000,94811.00000000,95450.10000000,94675.54000000
12/01/2025 16:00,95046.76000000,95071.91000000,95131.05000000,94791.43000000
12/01/2025 17:00,95139.45000000,95046.76000000,95271.56000000,94984.36000000
12/01/2025 18:00,94992.64000000,95139.46000000,95314.12000000,94916.00000000
12/01/2025 19:00,94650.26000000,94992.65000000,95055.93000000,94578.54000000
12/01/2025 20:00,94687.69000000,94650.26000000,94800.00000000,94612.00000000
12/01/2025 21:00,94352.70000000,94687.69000000,94727.28000000,94302.90000000
12/01/2025 22:00,93962.91000000,94352.70000000,94362.92000000,93800.00000000
12/01/2025 23:00,94545.06000000,93962.91000000,94563.82000000,93946.96000000
13/01/2025 00:00,95325.43000000,94545.07000000,95940.00000000,94463.32000000
13/01/2025 01:00,94218.01000000,95325.43000000,95400.00000000,94081.38000000
13/01/2025 02:00,94217.43000000,94218.01000000,94500.00000000,93899.99000000
13/01/2025 03:00,94269.23000000,94217.43000000,94408.17000000,93972.54000000
13/01/2025 04:00,94503.34000000,94269.23000000,94913.03000000,94202.76000000
13/01/2025 05:00,94181.37000000,94503.34000000,94543.28000000,94045.45000000
13/01/2025 06:00,93637.37000000,94181.37000000,94327.35000000,93281.00000000
13/01/2025 07:00,93590.24000000,93637.38000000,93947.30000000,93469.20000000
13/01/2025 08:00,93039.10000000,93590.24000000,93661.55000000,92904.35000000
13/01/2025 09:00,92846.79000000,93039.11000000,93195.99000000,92644.11000000
13/01/2025 10:00,91644.96000000,92846.79000000,92889.06000000,91372.17000000
13/01/2025 11:00,90851.22000000,91644.96000000,91776.04000000,90833.12000000
13/01/2025 12:00,90732.00000000,90851.23000000,91350.00000000,90300.00000000
13/01/2025 13:00,91131.41000000,90732.00000000,91780.00000000,90583.24000000
13/01/2025 14:00,91833.03000000,91131.41000000,92300.00000000,89256.69000000
13/01/2025 15:00,92123.75000000,91833.03000000,93100.00000000,91570.00000000
13/01/2025 16:00,91343.20000000,92123.75000000,92289.07000000,91250.00000000
13/01/2025 17:00,91983.96000000,91343.21000000,92300.00000000,91250.00000000
13/01/2025 18:00,92077.65000000,91983.96000000,92405.39000000,91593.85000000
13/01/2025 19:00,92312.18000000,92077.65000000,92534.10000000,91600.00000000
